system:index,Crop Name,NDVI,State,precipitation,temperature_2m,.geo
000000000000000001dc_11_0,Groundnut,5482.0,Gujarat,1.9829268,299.65563886593526,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.762540718305,21.880714532941244]}"
000000000000000001dc_12_0,Groundnut,3067.6666666666665,Gujarat,1.2134422,300.3375014979324,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.65474288421066,22.990133908828856]}"
000000000000000001dc_13_0,Groundnut,2463.6666666666665,Gujarat,0.92224556,300.1335392207891,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.99448115038282,23.443783127309214]}"
000000000000000001dc_14_0,Groundnut,2555.3333333333335,Gujarat,1.241686,300.5933559543483,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.57838608506052,23.237170611961723]}"
000000000000000001dc_15_0,Groundnut,4753.0,Gujarat,1.612665,300.27044554769776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.17127417257939,22.97665917956706]}"
000000000000000001dc_16_0,Groundnut,5859.0,Gujarat,2.523096,300.47774530767094,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.13858464480114,22.235549070168457]}"
000000000000000001dc_17_0,Groundnut,4350.0,Gujarat,1.845308,300.1700125334462,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.97526635186637,23.403358939523834]}"
000000000000000001dc_18_0,Groundnut,5328.666666666667,Gujarat,1.7803837,300.9242315606757,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.7327212251541,22.410720550571764]}"
000000000000000001dc_19_0,Groundnut,6686.666666666667,Gujarat,5.33797,300.2723152803415,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.14756779764234,20.569174218126744]}"
000000000000000001dc_20_0,Groundnut,4059.6666666666665,Gujarat,3.014233,299.79635821331993,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.87071160135855,22.612841489498656]}"
000000000000000001dc_21_0,Groundnut,2969.6666666666665,Gujarat,2.240398,301.53882316617336,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.99323265754876,22.451144738357144]}"
000000000000000001dc_22_0,Groundnut,987.3333333333334,Gujarat,0.7227881,300.2311250456087,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.89566646912967,23.645904066236106]}"
000000000000000001dc_23_0,Groundnut,6391.666666666667,Gujarat,2.5955787,299.1343478807162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.25087405531609,23.4707325858328]}"
000000000000000001dc_24_0,Groundnut,2780.6666666666665,Gujarat,3.2466497,300.54734506013193,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.8690900595653,21.229435951954592]}"
000000000000000001dc_25_0,Groundnut,5319.0,Gujarat,2.0383217,299.620856428321,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.57389450863991,21.714526205379133]}"
000000000000000001dc_26_0,Groundnut,6661.0,Gujarat,2.5082645,300.07012414058903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.99036262292142,22.841911886949134]}"
000000000000000001dc_27_0,Groundnut,3828.6666666666665,Gujarat,0.7901881,300.01612524235213,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.49591616769648,23.650395642656704]}"
000000000000000001dc_28_0,Groundnut,5230.666666666667,Gujarat,2.872289,299.426557603773,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.46609667454557,21.337233786048934]}"
000000000000000001dc_29_0,Groundnut,4847.333333333333,Gujarat,1.8739244,299.92150085225666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.13084998479401,21.38664112667551]}"
000000000000000001dc_30_0,Groundnut,3759.3333333333335,Gujarat,1.5042021,300.03204222738555,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.86584697597876,22.92276026251989]}"
000000000000000001dc_31_0,Groundnut,5449.0,Gujarat,1.8539305,299.6858396425351,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.50202928591035,21.885206109361842]}"
000000000000000001dc_32_0,Groundnut,5494.0,Gujarat,2.6808577,299.22894477145593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.0487531163892,23.37640948100025]}"
000000000000000001dc_33_0,Groundnut,5046.0,Gujarat,1.7385623,299.9808652549436,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.05449318564385,21.539354724975826]}"
000000000000000001dc_34_0,Groundnut,5374.0,Gujarat,2.8527205,300.20783353812527,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.38562134793402,21.31028432752535]}"
000000000000000001dc_35_0,Groundnut,3187.0,Gujarat,2.5926738,299.1343478807162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.30926454878386,23.4707325858328]}"
000000000000000001dc_36_0,Groundnut,4333.666666666667,Gujarat,3.2835164,298.36176599076384,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.57264601580584,24.413963634158296]}"
000000000000000001dc_37_0,Groundnut,5362.666666666667,Gujarat,1.7667565,299.7730604458201,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.37177356971301,22.424195279833555]}"
000000000000000001dc_38_0,Groundnut,3603.0,Gujarat,2.0470877,301.63735492412866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.95730004618397,22.204108035224273]}"
000000000000000001dc_39_0,Groundnut,5567.666666666667,Gujarat,2.890381,298.6440240769158,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.6759522734796,23.865991310845388]}"
000000000000000001dc_40_0,Groundnut,6243.666666666667,Gujarat,2.6964717,298.9900502634573,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.00832892860382,23.45276628015041]}"
000000000000000001dc_41_0,Groundnut,1735.0,Gujarat,1.9689634,299.8386390322733,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.08431267879477,22.518518384666105]}"
000000000000000001dc_42_0,Groundnut,2646.6666666666665,Gujarat,0.96114177,299.7036666031722,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.14557320688988,23.708786136124473]}"
000000000000000001dc_43_0,Groundnut,6087.333333333333,Gujarat,2.4973338,299.87129641801886,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.92710750407386,21.620203100546586]}"
000000000000000001dc_44_0,Groundnut,4002.3333333333335,Gujarat,1.864676,299.67663048824556,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.20845527677824,22.195124882383077]}"
000000000000000001dc_45_0,Groundnut,4876.0,Gujarat,3.9554737,299.22408521044383,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.4125708064576,20.53773318318256]}"
000000000000000001dc_46_0,Groundnut,6476.666666666667,Gujarat,2.6027951,300.13303573664297,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.17900883258652,22.666740406545827]}"
000000000000000001dc_47_0,Groundnut,4602.333333333333,Gujarat,2.1737125,299.4902912740741,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.81194805893158,22.010970249138577]}"
000000000000000001dc_48_0,Groundnut,6093.666666666667,Gujarat,5.0054746,299.81310442690483,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.17451725616593,20.582648947388538]}"
000000000000000001dc_49_0,Groundnut,4604.666666666667,Gujarat,2.071012,301.4755084698016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.85848536493083,22.32538059858041]}"
000000000000000001dc_50_0,Groundnut,6811.666666666667,Gujarat,1.8939191,299.3088610303271,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.01119896323115,24.139977472501844]}"
000000000000000001dc_51_0,Groundnut,5246.0,Gujarat,2.8196647,299.8933674459496,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.49791075844895,21.341725362469532]}"
000000000000000001dc_52_0,Groundnut,5358.333333333333,Gujarat,1.8757094,299.8108474675551,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.05898476206445,21.61121994770539]}"
000000000000000001dc_53_0,Groundnut,3189.3333333333335,Gujarat,1.9465297,300.23423962715356,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.5530581683302,21.2159612226928]}"
000000000000000001dc_54_0,Groundnut,5625.666666666667,Gujarat,1.9672838,299.85567119444664,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.16840413795207,23.51115677361818]}"
000000000000000001dc_55_0,Groundnut,3743.6666666666665,Gujarat,2.1894877,299.43279056758666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.06796791490565,22.28046483437443]}"
000000000000000001dc_56_0,Groundnut,5328.666666666667,Gujarat,2.7820594,298.71005785596265,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.58612074506765,24.01421333272511]}"
000000000000000001dc_57_0,Groundnut,5894.0,Gujarat,3.0971737,298.7440074878738,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.33334397268011,22.805979275584352]}"
000000000000000001dc_58_0,Groundnut,4906.0,Gujarat,1.8213042,300.27009275108037,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.06509788027832,23.174288542073356]}"
000000000000000001dc_59_0,Groundnut,5247.0,Gujarat,1.6277857,300.135312146756,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.44076875781525,22.81496242842555]}"
000000000000000001dc_60_0,Groundnut,5661.0,Gujarat,2.1010573,299.38563811473364,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.74008283620202,21.485455807928656]}"
000000000000000001dc_61_0,Groundnut,4795.666666666667,Gujarat,2.5189793,300.00283522832933,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.80782953147019,21.979529214194393]}"
000000000000000001dc_62_0,Groundnut,5567.333333333333,Gujarat,2.1009424,299.2954730917684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.00059426859669,21.319267480366545]}"
000000000000000001dc_63_0,Groundnut,5742.0,Gujarat,2.5187612,299.69347395565046,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.8690900595653,23.18776327133515]}"
000000000000000001dc_64_0,Groundnut,1838.0,Gujarat,2.1689117,301.14960599906277,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.6445112385354,21.85376507441766]}"
000000000000000001dc_65_0,Groundnut,4018.3333333333335,Gujarat,2.093524,300.11473569765207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.05449318564385,20.816210921259614]}"
000000000000000001dc_66_0,Groundnut,4160.666666666667,Gujarat,2.6453588,299.4673601646563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.89154794166828,23.344968446056065]}"
000000000000000001dc_67_0,Groundnut,810.3333333333334,Gujarat,1.2254859,300.4970994886464,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.92423746944652,24.315148952905147]}"
000000000000000001dc_68_0,Groundnut,5643.0,Gujarat,2.7315524,299.31162818098267,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.85274529567616,23.088948590082]}"
000000000000000001dc_69_0,Groundnut,7111.0,Gujarat,2.6472259,300.3618632445841,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.31375612520445,22.082835471868137]}"
000000000000000001dc_70_0,Groundnut,3771.0,Gujarat,2.4821348,300.0906520745694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.56366286296465,22.873352921893318]}"
000000000000000001dc_71_0,Groundnut,6367.666666666667,Gujarat,2.816452,300.3633075197105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.20595829111011,22.078343895447542]}"
000000000000000001dc_72_0,Groundnut,5692.666666666667,Gujarat,2.3891978,301.42668928768165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.06509788027832,22.500552078983716]}"
000000000000000001dc_73_0,Groundnut,4040.0,Gujarat,2.7593732,299.3984096652859,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.08630726954723,22.244532223009653]}"
000000000000000001dc_74_0,Groundnut,5632.666666666667,Gujarat,2.8591752,299.4405245938143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.5967254397021,21.36418324457252]}"
000000000000000001dc_75_0,Groundnut,5541.333333333333,Gujarat,2.6449049,299.2172676058479,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.11612676269816,23.403358939523834]}"
000000000000000001dc_76_0,Groundnut,5173.0,Gujarat,1.6904701,300.8218729207806,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.7057717666305,22.581400454554473]}"
000000000000000001dc_77_0,Groundnut,4237.666666666667,Gujarat,2.5806882,299.87740977081194,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.76703229472561,21.040789742289494]}"
000000000000000001dc_78_0,Groundnut,4913.666666666667,Gujarat,2.2813065,299.50117766551494,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.81032651713832,22.037919707662162]}"
000000000000000001dc_79_0,Groundnut,6678.666666666667,Gujarat,3.3841753,299.6443864871295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.18761893646851,21.32825063320774]}"
000000000000000001dc_80_0,Groundnut,4345.666666666667,Gujarat,2.8244638,299.2838719406407,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.70003169737585,21.83579876873527]}"
000000000000000001dc_81_0,Groundnut,3193.3333333333335,Gujarat,2.516903,300.0723759577824,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.01856057427908,21.00934870734531]}"
000000000000000001dc_82_0,Groundnut,2362.3333333333335,Gujarat,1.3391223,300.0921057397194,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.0214306089064,23.111406472184992]}"
000000000000000001dc_83_0,Groundnut,1476.0,Gujarat,0.906504,299.904289385338,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.24887946456361,23.771668206012837]}"
000000000000000001dc_84_0,Groundnut,3699.3333333333335,Gujarat,1.9240923,299.9977968097167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9034011291368,23.69081983044208]}"
000000000000000001dc_85_0,Groundnut,5021.666666666667,Gujarat,2.0090408,299.68552485315786,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.33421941655497,22.028936554820966]}"
000000000000000001dc_86_0,Groundnut,3525.3333333333335,Gujarat,1.7420515,300.53477673652816,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.72822964873349,23.654887219077303]}"
000000000000000001dc_87_0,Groundnut,5386.666666666667,Gujarat,1.9794999,299.42480904715393,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.75068753083649,24.580151961720407]}"
000000000000000001dc_88_0,Groundnut,3043.0,Gujarat,1.2339454,300.48791828085655,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.69067549557545,23.30005268185009]}"
000000000000000001dc_89_0,Groundnut,2059.0,Gujarat,3.4125307,300.54734506013193,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.8601069067241,21.19350334058981]}"
000000000000000001dc_90_0,Groundnut,5057.0,Gujarat,2.0985847,298.96840335161244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.31662615983178,24.216334271652002]}"
000000000000000001dc_91_0,Groundnut,3624.6666666666665,Gujarat,2.0951424,299.5151345948164,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.94956538617684,22.181650153121286]}"
000000000000000001dc_92_0,Groundnut,1031.0,Gujarat,0.89413077,300.1457234476946,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.08718271342211,24.171418507446027]}"
000000000000000001dc_93_0,Groundnut,6384.0,Gujarat,2.6454017,300.2040120219138,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.96341316439783,22.410720550571764]}"
000000000000000001dc_94_0,Groundnut,4399.666666666667,Gujarat,3.0128791,297.7443178058108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.80171641325633,24.198367965969613]}"
000000000000000001dc_95_0,Groundnut,5036.333333333333,Gujarat,3.7402384,298.5814201159356,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.48443602918717,20.53773318318256]}"
000000000000000001dc_96_0,Groundnut,4995.666666666667,Gujarat,1.462358,300.68485793787914,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.7237380723129,22.994625485249454]}"
000000000000000001dc_97_0,Groundnut,6319.666666666667,Gujarat,2.1938076,299.68820212786886,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.49753770948975,21.714526205379133]}"
000000000000000001dc_98_0,Groundnut,3071.3333333333335,Gujarat,1.4031811,300.4819900456802,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.48855455664855,23.663870371918495]}"
000000000000000001dc_99_0,Groundnut,4276.333333333333,Gujarat,2.9794202,299.22645194364566,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.80333795504959,23.389884210262043]}"
000000000000000001dc_100_0,Groundnut,3939.3333333333335,Gujarat,2.3920827,300.1301554585552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.50527236949688,22.77004666421957]}"
000000000000000001dc_101_0,Groundnut,6929.0,Gujarat,2.3855412,299.78640612927114,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.4077061810778,21.656135711911364]}"
000000000000000001dc_102_0,Groundnut,4240.333333333333,Gujarat,2.0773568,299.80084910410227,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.20271520752358,21.117146541439652]}"
000000000000000001dc_103_0,Groundnut,5883.666666666667,Gujarat,2.41466,300.1160006680331,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.38562134793402,22.684706712228216]}"
